order_id,customer_id,restaurant_id,partner_id,order_date,order_time,order_amount,delivery_time,rating,payment_amount,created_at,updated_at,promo_code
ORD02004500,CUST00684,REST0225,DP0149,2025/02/21,20:01:17,373.96,,4.7,373.96,2025-02-21 20:01:17,2025-02-23 23:13:17,WEEKEND75
ORD02001553,CUSTX90593,REST0016,DP0151,2025-02-12,22:36:51,,60,,363.54,2025-02-12 22:36:51,2025-02-14 05:58:51,WEEKEND75
ORD02001759,CUST00436,REST0026,DP0457,14/02/2025,22:47:02,295.13,42,3.8,295.13,2025-02-14 22:47:02,2025-02-16 23:57:02,WELCOME100
ORD02004870,CUST00632,REST0216,DP0354,Feb 25 2025,22:23:30,571.11,,,571.11,2025-02-25 22:23:30,2025-02-28 02:30:30,NEWUSER
ORD02003090,CUST00532,REST0148,DP0257,19/02/2025,14:42:41,318.21,,4.4,318.21,2025-02-19 14:42:41,2025-02-19 18:02:41,WELCOME100
ORD02007446,CUST01031,REST0086,DP0214,2025-02-04,19:31:54,,68,4.2,566.87,2025-02-04 19:31:54,2025-02-06 05:58:54,SAVE50
ORD02000678,CUST00220,REST0268,DP0029,Feb 13 2025,20:18:32,453.29,66,4.2,453.29,2025-02-13 20:18:32,2025-02-16 18:03:32,NEWUSER
ORD02001320,CUST01028,REST0027,DP0343,Feb 08 2025,20:15:31,,54,,453.66,2025-02-08 20:15:31,2025-02-08 23:19:31,FREESHIP
ORD02002793,CUST00021,REST0078,DP0211,2025/02/05,19:31:58,,47,0.4,212.43,2025-02-05 19:31:58,2025-02-07 20:59:58,WEEKEND75
ORD02007583,CUST01125,REST0005,DP0285,2025-02-28,16:27:28,,,4.1,79.0,2025-02-28 16:27:28,2025-03-02 14:22:28,NEWUSER
ORD02004244,CUST00162,REST0149,DPX9004,2025-02-24,22:09:45,-254.5,-13,4.7,756.64,2025-02-24 22:09:45,2025-02-27 12:55:45,NEWUSER
ORD02006730,CUST00491,REST0239,DP0097,Feb 09 2025,17:27:04,245.27,52,4.0,245.27,2025-02-09 17:27:04,2025-02-09 20:59:04,DINNERDEAL
ORD02005815,CUST00988,REST0169,DP0012,Feb 01 2025,18:54:46,424.95,,4.7,424.95,2025-02-01 18:54:46,2025-02-03 15:01:46,DINNERDEAL
ORD02002067,CUST00819,REST0277,DP0016,20/02/2025,18:08:17,79,21,4.4,285.49,2025-02-20 18:08:17,2025-02-22 12:21:17,SAVE50
ORD02001026,CUST00117,REST0186,DP0489,24/02/2025,19:46:44,808.45,42,5.0,808.45,2025-02-24 19:46:44,2025-02-25 09:40:44,NEWUSER
ORD02006118,CUST01036,REST0042,DP0170,15/02/2025,19:55:34,,57,,616.68,2025-02-15 19:55:34,2025-02-16 00:55:34,
ORD02000660,CUST00049,REST0132,DP0477,28/02/2025,19:00:48,520.77,28,3.6,520.77,2025-02-28 19:00:48,2025-03-03 07:36:48,DINNERDEAL
ORD02006815,CUST00583,REST0242,DP0406,2025-02-22,19:09:58,387.15,58,,387.15,2025-02-22 19:09:58,2025-02-25 05:18:58,WEEKEND75
ORD02001466,CUST00049,REST0113,DP0132,Feb 15 2025,16:51:10,79,27,3.8,225.48,2025-02-15 16:51:10,2025-02-16 03:21:10,WEEKEND75
ORD02004393,CUST00075,REST0069,DP0296,Feb 05 2025,15:03:18,,38,3.7,473.37,2025-02-05 15:03:18,2025-02-06 14:47:18,DINNERDEAL
ORD02000915,CUST00096,REST0022,DP0157,2025/02/10,13:38:03,293.84,25,5.0,293.84,2025-02-10 13:38:03,2025-02-12 09:58:03,WEEKEND75
ORD02001865,CUST00210,REST0060,DP0431,Feb 17 2025,21:51:26,,,3.6,480.26,2025-02-17 21:51:26,2025-02-19 11:19:26,WEEKEND75
ORD02003287,CUST01073,REST0136,DP0406,2025-02-15,17:52:00,,,5.0,476.47,2025-02-15 17:52:00,2025-02-17 16:39:00,FREESHIP
ORD02007294,CUSTX97405,REST0124,DP0456,2025-02-25,19:00:32,213.87,50,5.0,213.87,2025-02-25 19:00:32,2025-02-27 14:20:32,DINNERDEAL
ORD02005021,CUST00425,REST0137,DP0096,Feb 02 2025,15:58:46,,43,,466.62,2025-02-02 15:58:46,2025-02-04 02:03:46,SAVE50
ORD02006737,CUST00371,REST0078,DP0117,2025-02-04,16:47:37,,34,3.9,345.25,2025-02-04 16:47:37,2025-02-05 11:26:37,DINNERDEAL
ORD02007790,CUST01103,REST0012,DP0007,2025/02/22,21:50:29,633.46,,3.8,633.46,2025-02-22 21:50:29,2025-02-24 15:55:29,WELCOME100
ORD02007684,CUST00793,REST0077,DP0276,Feb 15 2025,22:36:11,,62,3.4,354.27,2025-02-15 22:36:11,2025-02-18 03:10:11,WELCOME100
ORD02003216,CUST00669,REST0106,DP0283,2025-02-24,22:36:54,,12,5.0,556.13,2025-02-24 22:36:54,2025-02-26 22:07:54,SAVE50
ORD02001561,CUST01065,REST0280,DP0382,2025/02/05,21:12:53,562.38,76,5.0,562.38,2025-02-05 21:12:53,2025-02-08 15:52:53,DINNERDEAL
ORD02007035,CUST00672,REST0274,DP0179,17/02/2025,21:40:59,581.52,48,4.1,581.52,2025-02-17 21:40:59,2025-02-18 01:57:59,WELCOME100
ORD02001685,CUST00098,REST0155,DP0394,Feb 10 2025,18:35:19,,,3.5,370.26,2025-02-10 18:35:19,2025-02-11 03:18:19,SAVE50
ORD02001968,CUST01084,REST0003,DP0338,05/02/2025,16:28:42,,27,,516.75,2025-02-05 16:28:42,2025-02-08 16:23:42,WEEKEND75
ORD02004575,CUST00203,REST0126,DP0339,2025/02/25,22:46:33,,,4.6,780.36,2025-02-25 22:46:33,2025-02-26 20:19:33,WELCOME100
ORD02001941,CUST00227,REST0235,DP0338,2025-02-26,19:51:46,595.94,16,4.0,595.94,2025-02-26 19:51:46,2025-02-28 22:42:46,WEEKEND75
ORD02001300,CUST00711,REST0033,DP0029,2025/02/27,19:44:51,431.36,44,3.4,431.36,2025-02-27 19:44:51,2025-02-28 23:38:51,SAVE50
ORD02002737,CUST00282,REST0072,DP0425,2025/02/14,09:13:50,769.64,24,3.4,769.64,2025-02-14 09:13:50,2025-02-16 22:03:50,WELCOME100
ORD02007538,CUST00027,REST0208,DP0323,Feb 16 2025,23:24:02,,39,,831.84,2025-02-16 23:24:02,2025-02-17 16:51:02,DINNERDEAL
ORD02000483,CUST00357,REST0058,DP0224,2025/02/23,19:52:35,419.78,38,3.4,419.78,2025-02-23 19:52:35,2025-02-26 07:15:35,NEWUSER
ORD02007003,CUST00948,REST0130,DP0470,2025-02-26,22:28:10,724.53,13,3.5,724.53,2025-02-26 22:28:10,2025-03-01 06:22:10,FREESHIP
ORD02001285,CUST00437,REST0085,DP0377,23/02/2025,18:20:36,548.19,32,,548.19,2025-02-23 18:20:36,2025-02-25 09:33:36,DINNERDEAL
ORD02006174,CUST00534,REST0051,DP0336,2025-02-03,13:22:39,,45,3.8,285.92,2025-02-03 13:22:39,2025-02-05 20:45:39,WEEKEND75
ORD02002221,CUST00630,REST0009,DP0018,2025-02-03,21:43:46,429.37,,4.7,429.37,2025-02-03 21:43:46,2025-02-04 13:19:46,WELCOME100
ORD02006120,CUST00543,REST0084,DP0463,2025/02/22,17:33:07,237.96,45,3.2,237.96,2025-02-22 17:33:07,2025-02-25 00:45:07,WELCOME100
ORD02004551,CUST00473,REST0284,DP0436,2025/02/09,14:56:07,701.87,28,6.6,701.87,2025-02-09 14:56:07,2025-02-11 17:39:07,WELCOME100
ORD02003292,CUST00772,REST0254,DP0360,Feb 06 2025,19:30:51,663.32,38,5.8,663.32,2025-02-06 19:30:51,2025-02-08 21:34:51,SAVE50
ORD02003666,CUST00724,REST0239,DP0364,Feb 23 2025,22:15:50,268.05,67,,268.05,2025-02-23 22:15:50,2025-02-26 09:49:50,
ORD02002167,CUST01039,REST0099,DP0340,2025-02-26,12:20:41,,38,4.3,193.64,2025-02-26 12:20:41,2025-02-27 11:50:41,NEWUSER
ORD02004777,CUST00253,REST0143,DP0233,19/02/2025,22:26:27,765.8,43,4.1,765.8,2025-02-19 22:26:27,2025-02-22 13:29:27,WELCOME100
ORD02004935,CUST00336,REST0110,DP0319,Feb 17 2025,08:03:09,263.11,47,5.0,263.11,2025-02-17 08:03:09,2025-02-19 00:00:09,DINNERDEAL
ORD02004484,CUST00894,REST0041,DP0329,2025-02-07,20:42:13,,25,,249.62,2025-02-07 20:42:13,2025-02-10 02:29:13,WELCOME100
ORD02003433,CUSTX93308,REST0266,DP0165,14/02/2025,12:11:49,285.06,,4.3,285.06,2025-02-14 12:11:49,2025-02-17 03:21:49,NEWUSER
ORD02003611,CUST00595,REST0118,DP0044,2025/02/11,22:32:39,421.25,40,4.2,421.25,2025-02-11 22:32:39,2025-02-12 18:00:39,WELCOME100
ORD02002920,CUST00179,REST0005,DP0195,2025/02/10,19:47:26,442.24,45,5.0,442.24,2025-02-10 19:47:26,2025-02-12 02:28:26,WEEKEND75
ORD02004121,CUST01025,REST0006,DP0355,20/02/2025,15:29:31,426.14,26,4.7,426.14,2025-02-20 15:29:31,2025-02-21 14:21:31,FREESHIP
ORD02000686,CUST01138,REST0208,DP0071,2025-02-05,14:14:05,743.34,34,4.3,743.34,2025-02-05 14:14:05,2025-02-07 10:57:05,SAVE50
ORD02007495,CUST00946,REST0142,DP0288,11/02/2025,15:08:42,,,4.0,375.76,2025-02-11 15:08:42,2025-02-13 20:53:42,NEWUSER
ORD02003297,CUST00385,REST0262,DP0428,2025-02-08,21:52:12,625.0,51,3.7,625.0,2025-02-08 21:52:12,2025-02-10 10:08:12,WELCOME100
ORD02007782,CUST01041,REST0199,DP0052,2025/02/07,22:08:52,537.09,60,4.1,537.09,2025-02-07 22:08:52,2025-02-09 01:45:52,DINNERDEAL
ORD02005480,CUST00303,REST0078,DP0142,2025/02/27,13:35:32,320.95,23,,320.95,2025-02-27 13:35:32,2025-03-01 01:25:32,SAVE50
ORD02002219,CUST00964,REST0215,DP0300,2025/02/11,19:06:29,,,0.7,430.98,2025-02-11 19:06:29,2025-02-11 23:39:29,
ORD02001097,CUST00596,REST0219,DP0281,22/02/2025,19:17:35,531.62,47,,531.62,2025-02-22 19:17:35,2025-02-24 01:35:35,
ORD02004809,CUST00871,REST0175,DP0355,Feb 10 2025,12:03:10,,19,4.8,522.5,2025-02-10 12:03:10,2025-02-12 10:39:10,WEEKEND75
ORD02005264,CUST00782,REST0043,DP0348,2025-02-03,17:35:55,231.03,,3.8,231.03,2025-02-03 17:35:55,2025-02-04 04:42:55,NEWUSER
ORD02007884,CUST00844,RESTX9412,DP0114,12/02/2025,15:55:32,477.83,48,4.9,477.83,2025-02-12 15:55:32,2025-02-14 20:48:32,SAVE50
ORD02004829,CUST00023,REST0220,DP0070,2025/02/11,23:18:56,,53,2.9,508.66,2025-02-11 23:18:56,2025-02-12 19:49:56,SAVE50
ORD02007815,CUST00086,REST0062,DP0482,2025-02-09,21:18:23,354.88,66,4.3,354.88,2025-02-09 21:18:23,2025-02-10 08:52:23,WEEKEND75
ORD02006440,CUST00350,RESTX9455,DP0428,2025-02-08,20:53:26,,42,4.8,659.77,2025-02-08 20:53:26,2025-02-09 14:48:26,DINNERDEAL
ORD02003236,CUST00755,REST0232,DP0270,07/02/2025,20:07:02,-258.16,50,3.1,447.01,2025-02-07 20:07:02,2025-02-09 06:12:02,SAVE50
ORD02006947,CUST00416,REST0074,DP0308,Feb 12 2025,18:02:43,339.44,,,339.44,2025-02-12 18:02:43,2025-02-14 03:00:43,WELCOME100
ORD02006975,CUST00021,REST0099,DP0142,07/02/2025,19:23:02,599.04,79,5.3,599.04,2025-02-07 19:23:02,2025-02-10 09:50:02,DINNERDEAL
ORD02001031,CUST00193,REST0088,DP0010,2025/02/13,16:19:03,,23,5.0,295.52,2025-02-13 16:19:03,2025-02-15 02:32:03,NEWUSER
ORD02006353,CUST00859,RESTX9936,DP0424,Feb 24 2025,22:21:04,419.48,44,4.7,419.48,2025-02-24 22:21:04,2025-02-25 20:19:04,NEWUSER
ORD02000159,CUST00944,REST0004,DP0204,2025-02-18,19:32:51,534.25,51,4.7,534.25,2025-02-18 19:32:51,2025-02-21 09:08:51,NEWUSER
ORD02003831,CUST00951,REST0071,DP0126,Feb 27 2025,17:41:52,362.9,67,4.7,362.9,2025-02-27 17:41:52,2025-02-28 09:33:52,WEEKEND75
ORD02000262,CUST00897,REST0056,DPX9509,2025/02/21,15:48:27,550.37,54,3.1,550.37,2025-02-21 15:48:27,2025-02-21 23:30:27,NEWUSER
ORD02002308,CUST00917,REST0010,DP0363,2025/02/14,22:26:55,79,52,3.5,221.96,2025-02-14 22:26:55,2025-02-15 11:50:55,FREESHIP
ORD02001602,CUST00193,REST0252,DP0301,22/02/2025,21:59:21,610.11,53,,610.11,2025-02-22 21:59:21,2025-02-23 01:19:21,FREESHIP
ORD02006840,CUST00980,REST0234,DP0261,Feb 11 2025,19:04:54,,65,,243.21,2025-02-11 19:04:54,2025-02-13 09:51:54,WEEKEND75
ORD02007729,CUST00348,REST0091,DP0072,Feb 13 2025,22:24:28,355.42,,4.0,355.42,2025-02-13 22:24:28,2025-02-15 11:17:28,WEEKEND75
ORD02003823,CUST00600,REST0142,DP0089,08/02/2025,16:39:50,,,4.1,477.48,2025-02-08 16:39:50,2025-02-10 11:10:50,WEEKEND75
ORD02000707,CUST00850,REST0010,DP0011,15/02/2025,23:38:34,699.29,23,3.9,699.29,2025-02-15 23:38:34,2025-02-18 03:00:34,
ORD02007555,CUST00780,REST0280,DP0222,Feb 19 2025,22:30:28,328.33,48,4.5,328.33,2025-02-19 22:30:28,2025-02-21 10:33:28,WELCOME100
ORD02007379,CUST00929,REST0143,DP0165,2025/02/24,23:28:53,371.71,,6.8,371.71,2025-02-24 23:28:53,2025-02-26 23:52:53,WEEKEND75
ORD02002257,CUST01018,REST0203,DP0483,25/02/2025,21:11:54,,54,4.1,438.98,2025-02-25 21:11:54,2025-02-26 11:44:54,WELCOME100
ORD02006010,CUST00939,REST0281,DP0324,2025-02-11,12:11:58,271.84,64,4.0,271.84,2025-02-11 12:11:58,2025-02-11 15:02:58,WELCOME100
ORD02005925,CUST00673,REST0208,DP0302,Feb 25 2025,19:20:49,,61,,378.82,2025-02-25 19:20:49,2025-02-27 21:41:49,WELCOME100
ORD02003860,CUST00836,REST0226,DP0403,2025-02-28,22:23:30,609.67,76,3.7,609.67,2025-02-28 22:23:30,2025-03-02 09:46:30,WEEKEND75
ORD02003338,CUST01099,REST0288,DP0300,2025/02/08,14:45:48,-200.85,unknown,,612.24,2025-02-08 14:45:48,2025-02-10 20:09:48,FREESHIP
ORD02005211,CUST00447,REST0255,DP0209,10/02/2025,12:42:39,292.4,35,4.7,292.4,2025-02-10 12:42:39,2025-02-10 14:14:39,SAVE50
ORD02005443,CUST00582,REST0205,DP0162,01/02/2025,14:33:47,646.61,39,4.4,646.61,2025-02-01 14:33:47,2025-02-01 20:30:47,
ORD02001798,CUST00876,REST0198,DP0161,2025/02/17,12:35:12,,,3.9,391.96,2025-02-17 12:35:12,2025-02-20 02:30:12,SAVE50
ORD02000714,CUST00250,REST0167,DP0262,2025-02-18,20:29:11,,47,4.7,375.39,2025-02-18 20:29:11,2025-02-20 01:40:11,
ORD02002648,CUST00502,REST0040,DP0286,23/02/2025,17:50:29,452.22,,,452.22,2025-02-23 17:50:29,2025-02-25 12:52:29,WELCOME100
ORD02007021,CUST00829,REST0091,DP0304,16/02/2025,12:13:33,234.99,55,5.0,234.99,2025-02-16 12:13:33,2025-02-19 01:20:33,WEEKEND75
ORD02001068,CUST00264,REST0184,DP0430,Feb 19 2025,16:18:32,605.93,37,4.3,605.93,2025-02-19 16:18:32,2025-02-22 12:40:32,NEWUSER
ORD02005287,CUST00453,REST0020,DPX9106,21/02/2025,22:01:27,,45,4.3,205.02,2025-02-21 22:01:27,2025-02-22 11:07:27,FREESHIP
ORD02004387,CUST00320,REST0093,DP0351,23/02/2025,22:58:35,637.03,,,637.03,2025-02-23 22:58:35,2025-02-26 19:57:35,WEEKEND75
ORD02003596,CUST00706,REST0130,DP0039,01/02/2025,09:48:35,611.42,41,4.1,611.42,2025-02-01 09:48:35,2025-02-03 14:49:35,DINNERDEAL
ORD02002472,CUST00748,REST0016,DP0063,23/02/2025,23:05:18,,47,3.8,289.64,2025-02-23 23:05:18,2025-02-26 21:40:18,SAVE50
ORD02001828,CUST01040,REST0114,DP0008,11/02/2025,14:47:11,458.73,21,4.3,458.73,2025-02-11 14:47:11,2025-02-11 17:41:11,WEEKEND75
ORD02005975,CUST00837,REST0003,DP0432,2025-02-19,23:40:01,,65,3.4,322.6,2025-02-19 23:40:01,2025-02-21 22:28:01,FREESHIP
ORD02002182,CUST01064,REST0057,DP0271,2025-02-21,22:55:54,595.11,,5.0,595.11,2025-02-21 22:55:54,2025-02-22 02:39:54,FREESHIP
ORD02002718,CUST00532,REST0108,DP0128,2025/02/04,13:20:09,NA,45,4.2,458.14,2025-02-04 13:20:09,2025-02-06 19:06:09,SAVE50
ORD02007971,CUST00952,REST0046,DP0278,28/02/2025,09:38:31,215.63,61,,215.63,2025-02-28 09:38:31,2025-03-02 23:32:31,SAVE50
ORD02000047,CUST00324,REST0209,DP0131,2025-02-09,23:25:11,352.81,,,352.81,2025-02-09 23:25:11,2025-02-11 09:01:11,
ORD02005586,CUSTX92658,REST0283,DP0158,07/02/2025,22:48:54,,60,3.5,492.43,2025-02-07 22:48:54,2025-02-10 12:33:54,FREESHIP
ORD02004871,CUST00800,REST0222,DP0127,2025/02/20,22:49:54,,38,5.0,492.92,2025-02-20 22:49:54,2025-02-22 07:48:54,
ORD02004276,CUST00318,REST0118,DP0229,2025/02/28,19:02:10,664.42,23,4.7,664.42,2025-02-28 19:02:10,2025-03-01 13:46:10,WELCOME100
ORD02001383,CUST00421,REST0023,DP0463,Feb 22 2025,12:09:42,789.28,46,3.7,789.28,2025-02-22 12:09:42,2025-02-25 11:07:42,WELCOME100
ORD02005565,CUST01011,RESTX9986,DP0457,17/02/2025,07:25:01,161.23,,3.7,161.23,2025-02-17 07:25:01,2025-02-19 03:54:01,WEEKEND75
ORD02005389,CUST00314,REST0008,DP0432,2025-02-19,23:53:34,,39,4.4,495.8,2025-02-19 23:53:34,2025-02-22 04:54:34,SAVE50
ORD02004131,CUST01032,REST0201,DP0485,26/02/2025,17:07:19,537.42,56,,537.42,2025-02-26 17:07:19,2025-03-01 01:00:19,WEEKEND75
ORD02002433,CUST00649,REST0026,DP0083,2025/02/23,22:03:08,,,4.4,349.2,2025-02-23 22:03:08,2025-02-26 20:43:08,
ORD02003501,CUST00284,REST0260,DP0003,2025/02/06,23:12:17,-133.57,,4.9,306.99,2025-02-06 23:12:17,2025-02-08 19:12:17,DINNERDEAL
ORD02007333,CUST00878,REST0110,DP0202,2025-02-16,15:05:16,442.52,41,3.9,442.52,2025-02-16 15:05:16,2025-02-19 05:09:16,WEEKEND75
ORD02001577,CUST00787,RESTX9698,DP0348,2025-02-05,18:56:21,-803.92,27,4.0,368.05,2025-02-05 18:56:21,2025-02-06 23:30:21,FREESHIP
ORD02005962,CUST00676,REST0258,DP0211,21/02/2025,19:53:08,472.77,39,3.4,472.77,2025-02-21 19:53:08,2025-02-24 03:53:08,NEWUSER
ORD02003365,CUST00179,REST0207,DP0202,2025/02/06,20:53:13,538.64,,3.7,538.64,2025-02-06 20:53:13,2025-02-09 17:24:13,WELCOME100
ORD02003352,CUST01018,REST0258,DP0448,Feb 19 2025,20:36:17,-298.19,49,4.5,455.62,2025-02-19 20:36:17,2025-02-21 04:19:17,FREESHIP
ORD02004919,CUST00082,REST0238,DP0120,Feb 17 2025,23:51:49,224.67,34,5.0,224.67,2025-02-17 23:51:49,2025-02-20 23:26:49,WEEKEND75
ORD02002218,CUST00538,REST0216,DP0165,27/02/2025,19:21:16,317.85,35,,317.85,2025-02-27 19:21:16,2025-03-02 09:01:16,DINNERDEAL
ORD02005200,CUST00711,REST0012,DP0228,15/02/2025,20:18:28,702.38,37,3.8,702.38,2025-02-15 20:18:28,2025-02-16 19:43:28,FREESHIP
ORD02007071,CUST00377,REST0266,DP0213,15/02/2025,23:18:34,,-37,3.2,346.35,2025-02-15 23:18:34,2025-02-16 22:32:34,NEWUSER
ORD02001699,CUST00019,REST0067,DP0008,Feb 02 2025,22:29:44,1133.13,,3.9,1133.13,2025-02-02 22:29:44,2025-02-05 10:44:44,WEEKEND75
ORD02002917,CUST01065,REST0223,DP0347,Feb 22 2025,22:25:38,,59,3.5,432.18,2025-02-22 22:25:38,2025-02-24 21:14:38,WEEKEND75
ORD02001386,CUSTX92393,REST0043,DP0210,10/02/2025,16:12:30,,20,4.0,378.06,2025-02-10 16:12:30,2025-02-11 22:35:30,DINNERDEAL
ORD02007288,CUST00465,REST0013,DP0035,2025-02-28,17:36:31,194.14,60,2.9,194.14,2025-02-28 17:36:31,2025-03-01 23:22:31,WELCOME100
ORD02005002,CUST01001,REST0122,DP0253,Feb 26 2025,20:02:02,,33,3.5,255.46,2025-02-26 20:02:02,2025-02-27 03:10:02,DINNERDEAL
ORD02004589,CUST00571,REST0266,DP0428,28/02/2025,18:46:39,288.51,42,,288.51,2025-02-28 18:46:39,2025-03-03 07:28:39,
ORD02003426,CUST01082,REST0238,DP0465,2025/02/24,13:27:11,,24,5.0,192.41,2025-02-24 13:27:11,2025-02-24 20:13:11,NEWUSER
ORD02000108,CUST00782,REST0229,DP0139,23/02/2025,23:07:30,215.26,53,4.5,215.26,2025-02-23 23:07:30,2025-02-25 03:52:30,FREESHIP
ORD02006307,CUST01111,REST0140,DP0032,2025/02/12,15:35:48,,45,,182.19,2025-02-12 15:35:48,2025-02-12 23:41:48,SAVE50
ORD02004872,CUST00812,REST0237,DP0325,25/02/2025,12:48:01,358.38,,1.8,358.38,2025-02-25 12:48:01,2025-02-25 17:28:01,SAVE50
ORD02005139,CUST00732,REST0099,DP0459,2025-02-09,14:16:41,682.51,34,,682.51,2025-02-09 14:16:41,2025-02-11 07:42:41,WEEKEND75
ORD02003721,CUST01051,REST0261,DP0420,22/02/2025,13:36:04,403.72,30,4.4,403.72,2025-02-22 13:36:04,2025-02-24 00:58:04,NEWUSER
ORD02007391,CUST00998,REST0250,DP0402,2025/02/04,12:54:19,545.33,,4.7,545.33,2025-02-04 12:54:19,2025-02-05 23:02:19,SAVE50
ORD02000870,CUST00005,REST0030,DP0369,25/02/2025,23:32:03,499.78,,4.2,499.78,2025-02-25 23:32:03,2025-02-27 18:21:03,DINNERDEAL
ORD02006035,CUST01059,REST0259,DP0026,Feb 04 2025,15:23:06,429.1,33,3.9,429.1,2025-02-04 15:23:06,2025-02-06 10:08:06,
ORD02007888,CUST00737,REST0147,DP0430,2025/02/11,21:42:08,239.6,51,,239.6,2025-02-11 21:42:08,2025-02-14 13:01:08,SAVE50
ORD02004230,CUST00139,REST0047,DP0277,2025-02-18,14:18:41,163.95,58,5.0,163.95,2025-02-18 14:18:41,2025-02-20 03:43:41,DINNERDEAL
ORD02006636,CUSTX96052,REST0130,DP0403,2025-02-05,22:58:58,350.92,-37,,350.92,2025-02-05 22:58:58,2025-02-08 08:14:58,
ORD02002003,CUST00763,REST0116,DP0041,Feb 06 2025,20:54:33,191.61,45,,191.61,2025-02-06 20:54:33,2025-02-07 23:04:33,FREESHIP
ORD02001676,CUST00217,REST0053,DP0299,04/02/2025,20:29:38,,40,4.2,434.98,2025-02-04 20:29:38,2025-02-07 10:12:38,WELCOME100
ORD02002846,CUST00675,REST0082,DP0152,2025/02/02,13:22:30,729.17,unknown,4.6,729.17,2025-02-02 13:22:30,2025-02-04 07:18:30,WEEKEND75
ORD02001055,CUST00658,REST0015,DP0293,Feb 22 2025,12:56:31,233.81,39,,233.81,2025-02-22 12:56:31,2025-02-25 12:14:31,
ORD02001405,CUST00146,REST0168,DP0043,21/02/2025,21:35:00,472.95,48,,472.95,2025-02-21 21:35:00,2025-02-23 15:02:00,NEWUSER
ORD02005037,CUST00549,REST0070,DP0162,2025/02/06,12:52:22,423.3,-68,4.0,423.3,2025-02-06 12:52:22,2025-02-08 20:29:22,NEWUSER
ORD02003745,CUST00431,REST0287,DP0076,Feb 26 2025,21:35:22,206.03,,,206.03,2025-02-26 21:35:22,2025-02-28 21:43:22,DINNERDEAL
ORD02002335,CUST00363,REST0278,DP0256,2025/02/27,23:44:53,,,3.8,227.42,2025-02-27 23:44:53,2025-03-01 04:55:53,NEWUSER
ORD02000383,CUST00634,REST0144,DP0018,2025/02/09,19:58:54,652.25,-25,5.3,652.25,2025-02-09 19:58:54,2025-02-11 09:38:54,
ORD02001439,CUST00261,REST0159,DP0266,2025/02/27,21:31:02,482.65,56,4.9,482.65,2025-02-27 21:31:02,2025-03-01 23:49:02,SAVE50
ORD02001279,CUST00231,REST0075,DP0249,Feb 03 2025,19:45:40,223.64,36,5.0,223.64,2025-02-03 19:45:40,2025-02-04 18:33:40,FREESHIP
ORD02003298,CUST00925,REST0157,DP0127,Feb 08 2025,20:41:04,419.33,,3.7,419.33,2025-02-08 20:41:04,2025-02-10 00:14:04,FREESHIP
ORD02007050,CUST00648,REST0289,DP0343,Feb 28 2025,19:31:26,136.48,50,5.0,136.48,2025-02-28 19:31:26,2025-02-28 22:11:26,SAVE50
ORD02000945,CUST00811,REST0268,DP0100,2025/02/04,10:55:22,482.51,,3.5,482.51,2025-02-04 10:55:22,2025-02-05 01:30:22,SAVE50
ORD02004708,CUST00570,REST0223,DP0141,2025/02/14,13:39:05,603.91,32,,603.91,2025-02-14 13:39:05,2025-02-16 01:24:05,
ORD02001431,CUST01115,REST0003,DP0484,15/02/2025,13:57:40,,33,3.5,606.25,2025-02-15 13:57:40,2025-02-16 00:15:40,
ORD02000582,CUST00757,REST0048,DP0015,Feb 06 2025,13:43:56,609.87,,,609.87,2025-02-06 13:43:56,2025-02-07 22:33:56,NEWUSER
ORD02007622,CUST00981,REST0072,DP0155,2025-02-26,21:50:51,688.69,55,,688.69,2025-02-26 21:50:51,2025-02-28 01:03:51,DINNERDEAL
ORD02007099,CUST00879,REST0008,DP0477,Feb 18 2025,12:51:00,,56,,415.06,2025-02-18 12:51:00,2025-02-19 02:55:00,WELCOME100
ORD02002894,CUST00713,REST0135,DP0436,15/02/2025,19:42:43,560.67,66,3.3,560.67,2025-02-15 19:42:43,2025-02-17 00:35:43,
ORD02000558,CUST00133,REST0287,DP0280,Feb 08 2025,22:38:28,,,4.1,753.4,2025-02-08 22:38:28,2025-02-11 14:58:28,DINNERDEAL
ORD02004989,CUST01110,REST0093,DP0119,Feb 17 2025,16:24:24,,22,3.9,232.49,2025-02-17 16:24:24,2025-02-19 01:35:24,WELCOME100
ORD02003240,CUST00796,REST0163,DP0268,2025-02-19,09:56:28,680.74,15,,680.74,2025-02-19 09:56:28,2025-02-20 06:16:28,WELCOME100
ORD02007127,CUST00187,REST0094,DP0380,06/02/2025,19:15:02,,52,2.3,169.92,2025-02-06 19:15:02,2025-02-09 12:12:02,WELCOME100
ORD02000798,CUST01023,REST0256,DP0181,Feb 13 2025,22:07:44,470.29,,3.9,470.29,2025-02-13 22:07:44,2025-02-16 20:57:44,WEEKEND75
ORD02001324,CUSTX90038,RESTX9895,DP0418,Feb 04 2025,17:14:06,592.93,30,5.0,592.93,2025-02-04 17:14:06,2025-02-05 15:32:06,FREESHIP
ORD02002884,CUST00031,REST0242,DP0443,27/02/2025,13:29:14,324.07,24,4.2,324.07,2025-02-27 13:29:14,2025-03-02 09:51:14,FREESHIP
ORD02002656,CUST00535,REST0086,DP0342,2025/02/19,14:55:50,104.62,45,2.8,104.62,2025-02-19 14:55:50,2025-02-22 14:16:50,FREESHIP
